Badge,Feeder,Latitude,Longitude
ME-1Q2045687,Providence,13.05497881,-59.51370023
ME-1Q2049744,Oistins,13.06748852,-59.54973456
ME-1Q2048899,Providence,13.06335657,-59.50461021
ME-1Q2043183,Providence,13.04669633,-59.52906943
ME-1Q2006414,Newton,13.07780642,-59.54999866
ME-1Q2044156,Providence,13.0460858,-59.52390778
ME-1Q2044905,Providence,13.0667871,-59.5212723
ME-1Q2044903,Oistins,13.06634192,-59.54897104
ME-1Q2049771,Oistins,13.07551138,-59.55091404
ME-1Q2049772,Oistins,13.07545405,-59.55007328
ME-1Q2049768,Newton,13.08112771,-59.54096774
ME-1Q2049773,Oistins,13.07442658,-59.5492943
ME-1Q2006433,Newton,13.07778063,-59.55000753
ME-1Q2006431,Newton,13.07942387,-59.54903014
ME-1Q2048092,Providence,13.0533403,-59.50544455
ME-1Q2048893,Providence,13.06397395,-59.50268089
ME-1Q2043184,Providence,13.05730687,-59.50670725
ME-1Q2044154,Providence,13.05898575,-59.50530312
ME-1Q2045692,Oistins,13.07149565,-59.55024112
ME-1Q2049742,Oistins,13.06750021,-59.54971321
ME-1Q2049132,Newton,13.07081,-59.54114741
ME-1Q2049731,Oistins,13.06454439,-59.54635185
ME-1P1013475,Providence,13.0532571,-59.51357389
ME-1Q2043163,Bath Village,13.07403627,-59.55928414
ME-1Q2049739,Oistins,13.0609087,-59.53932896
ME-1Q2049726,Oistins,13.06565744,-59.54472319
ME-1Q2049729,Providence,13.04666975,-59.52458091
ME-1Q2044949,Providence,13.07413465,-59.52241898
ME-1Q2049738,Providence,13.04566853,-59.52628827
ME-1Q2049727,Providence,13.04560839,-59.52575054
ME-1Q2049737,Oistins,13.0689412,-59.56204783
ME-1Q2049734,Oistins,13.06785139,-59.55213612
ME-1Q2050508,Providence,13.05715452,-59.51111216
ME-1Q2049130,Oistins,13.07198252,-59.54613009
ME-1Q2045686,Providence,13.05367419,-59.51537837
ME-1Q2049730,Oistins,13.06489368,-59.5465124
ME-1Q2049745,Oistins,13.06747334,-59.54970966
ME-1Q2049755,Newton,13.07756071,-59.52365759
ME-1Q2044900,Newton,13.07565413,-59.54294545
ME-1Q2047844,Newton,13.07471575,-59.53172051
ME-1Q2049770,Newton,13.07698224,-59.55004726
ME-1Q2049133,Newton,13.07152358,-59.54416918
ME-1U2003372,Bath Village,13.06937934,-59.57483778
ME-1Q2045248,Newton,13.07469655,-59.54093354
ME-1Q2045243,Newton,13.07708736,-59.53577377
ME-1Q2045244,Newton,13.0787682,-59.53228823
ME-1Q2044157,Providence,13.05278661,-59.50848001
ME-1Q2050510,Providence,13.0576081,-59.51001776
ME-1Q2047643,Providence,13.05606679,-59.51972226
ME-1Q2048572,Providence,13.0639639,-59.50284163
ME-1Q2041155,Newton,13.07857,-59.53723695
ME-1Q2046814,Providence,13.05029058,-59.52140715
ME-1Q2048571,Providence,13.06279211,-59.50402987
ME-1Q2045691,Oistins,13.05832557,-59.53346777
ME-1Q2044947,Providence,13.06714342,-59.52085892
ME-1Q2042464,Bath Village,13.06985671,-59.57303334
ME-1Q2046501,Providence,13.08526859,-59.50014747
ME-1Q2027298,Oistins,13.06400023,-59.53686644
ME-1Q2042226,Newton,13.0769165,-59.54479871
ME-1Q2044899,Newton,13.07975117,-59.54538471
ME-1Q2043197,Newton,13.08030045,-59.54399459
ME-1Q2053926,Providence,13.05732076,-59.51110217
ME-1Q2051970,Oistins,13.05839379,-59.52804314
ME-1Q2048868,Newton,13.06659514,-59.54203379
ME-1Q2048843,Providence,13.05470068,-59.51711119
ME-1Q2051976,Providence,13.06502658,-59.50484573
ME-1Q2048894,Oistins,13.06025164,-59.53741195
ME-1Q2052893,Providence,13.05311259,-59.51868137
ME-1Q2049416,Newton,13.07528505,-59.54158624
ME-1U2003370,Providence,13.04796829,-59.5262977
ME-1Q2048882,Newton,13.07993986,-59.54377765
ME-1Q2048869,Newton,13.07553754,-59.53658942
ME-1Q2051977,Providence,13.05097068,-59.52198851
ME-1Q2047140,Providence,13.08795854,-59.5123255
ME-1Q2052898,Newton,13.07642624,-59.54516229
ME-1Q2050973,Newton,13.07560218,-59.54268438
ME-1Q2052627,Newton,13.07652524,-59.54501262
ME-1Q2053619,Providence,13.0547638,-59.50736608
ME-1Q2053620,Providence,13.05115094,-59.52489303
ME-1Q2048896,Oistins,13.0657497,-59.54682511
ME-1Q2050210,Providence,13.05433455,-59.51217894
ME-1Q2053709,Bath Village,13.06998924,-59.57331085
ME-1Q2048895,Providence,13.06497262,-59.50684042
ME-1Q2050234,Oistins,13.06482563,-59.54446733
ME-1Q2051972,Providence,13.05271881,-59.52596107
ME-1Q2048891,Oistins,13.04948141,-59.52894618
ME-1Q2050972,Newton,13.07504177,-59.54638595
ME-1Q2051486,Providence,13.05560715,-59.52072138
ME-1Q2051487,Oistins,13.05896534,-59.52613987
ME-1Q2053929,Providence,13.05696538,-59.51192487
ME-1Q2048570,Newton,13.07447281,-59.5401818
ME-1V2000250,Providence,13.06153617,-59.51272387
ME-1Q2048904,Newton,13.08193967,-59.54229748
ME-1Q2050736,Oistins,13.06963881,-59.55796205
ME-1Q2050211,Oistins,13.05487348,-59.53116098
ME-1Q2048897,Providence,13.06000515,-59.51234085
ME-1Q2053708,Bath Village,13.06999495,-59.57328003
ME-1Q2053931,Newton,13.07933953,-59.54809626
ME-1Q2053615,Providence,13.05339153,-59.5255115
ME-1Q2050737,Oistins,13.06961255,-59.55795075
ME-1Q2052399,Oistins,13.04978426,-59.53477019
ME-1Q2053707,Bath Village,13.07001664,-59.57329741
ME-1Q2051975,Bath Village,13.0689028,-59.56613252
ME-1Q2052398,Providence,13.05641162,-59.5118295
ME-1Q2046820,Providence,13.05939934,-59.52386154
ME-1Q2050967,Oistins,13.06904701,-59.55986023
ME-1Q2053928,Oistins,13.05072148,-59.52971594
ME-1Q2047849,Newton,13.07577779,-59.53743755
ME-1Q2048892,Providence,13.06368913,-59.50746879
ME-1Q2052176,Providence,13.06508994,-59.50435029
ME-1Q2048567,Oistins,13.07045312,-59.55719604
ME-1Q2046817,Providence,13.06008477,-59.51424101
ME-1Q2053927,Providence,13.05656376,-59.51658605
ME-1Q2049414,Newton,13.07579202,-59.54360218
ME-1Q2052883,Newton,13.0785961,-59.54490218
ME-1Q2052633,Bath Village,13.07025225,-59.57337311
ME-1Q2053331,Newton,13.07531869,-59.54022733
ME-1Q2049401,Providence,13.06067882,-59.5077171
ME-1Q2051971,Oistins,13.05839313,-59.52813102
ME-1P1015149,Providence,13.05469366,-59.52337144
ME-1Q2054938,Newton,13.07609707,-59.54619543
ME-1W2000727,Newton,13.07961878,-59.53674627
ME-1Q2054926,Newton,13.08057789,-59.54414291
ME-1Q2054943,Newton,13.07946841,-59.54519923
ME-1Q2054915,Newton,13.07865379,-59.54425144
ME-1Q2054941,Newton,13.08034868,-59.54455869
ME-1S4000382,Newton,13.07957319,-59.53677021
ME-1Q2054567,Bath Village,13.0744039,-59.55818381
ME-1Q2055245,Newton,13.0782295,-59.53593567
ME-1Q2055129,Newton,13.07423672,-59.54021958
ME-1Q2055249,Newton,13.07735731,-59.53866404
ME-1Q2055154,Newton,13.07925901,-59.54616898
ME-1Q2055130,Newton,13.07880723,-59.54691077
ME-1Q2054755,Providence,13.06152227,-59.505024
ME-1Q2055145,Newton,13.07769307,-59.53349705
ME-1Q2055125,Newton,13.07489572,-59.54172392
ME-1Q2055223,Newton,13.07544197,-59.53993105
ME-1Q2055300,Newton,13.07755022,-59.52964772
ME-1Q2054884,Newton,13.06519335,-59.5323825
ME-1Q2055243,Oistins,13.07656079,-59.54993098
ME-1Q2055142,Newton,13.07651064,-59.53127201
ME-1Q2056088,Newton,13.07780972,-59.54387146
ME-1U2003540,Oistins,13.06339456,-59.54197725
ME-1Q2055419,Providence,13.05215216,-59.52625329
ME-1Q2055969,Providence,13.05513431,-59.52118012
ME-1Q2055418,Providence,13.05216196,-59.52622901
ME-1Q2056259,Newton,13.07767172,-59.53803523
ME-1Q2055535,Providence,13.05842991,-59.50762301
ME-1Q2053645,Oistins,13.060823,-59.53680887
ME-1Q2050217,Newton,13.07706395,-59.52250479
ME-1Q2050216,Newton,13.07703382,-59.52250596
ME-1U2003259,Providence,13.08463298,-59.50164785
ME-1Q2051446,Newton,13.07860222,-59.54772966
ME-1Q2051435,Newton,13.07455848,-59.53677319
ME-1W2000726,Newton,13.08166214,-59.53988216
ME-1Q2054921,Newton,13.07680771,-59.53645555
ME-1W2000741,Oistins,13.07567536,-59.55222609
ME-1W2000744,Oistins,13.07546779,-59.55251072
ME-1T4000462,Newton,13.0789618,-59.53514535
ME-1Q2054914,Newton,13.07901943,-59.53777969
ME-1Q2054937,Newton,13.07664358,-59.54506853
ME-1W2000733,Newton,13.08385255,-59.52630531
ME-1Q2054720,Oistins,13.05871108,-59.52618662
ME-1Q2054721,Providence,13.06853834,-59.51623032
ME-1Q2054935,Newton,13.07486873,-59.54261924
ME-1Q2054942,Newton,13.08178139,-59.54106467
ME-1Q2054756,Providence,13.05103024,-59.51404955
ME-1Q2054812,Providence,13.0525286,-59.51613307
ME-1Q2055305,Providence,13.07321491,-59.51413494
ME-1Q2055263,Newton,13.0759685,-59.53817225
ME-1Q2055126,Newton,13.07422557,-59.54018727
ME-1Q2055257,Newton,13.07550605,-59.53126683
ME-1Q2055149,Newton,13.07937796,-59.54651336
ME-1Q2055297,Newton,13.07068476,-59.54068441
ME-1Q2055246,Newton,13.07676361,-59.53862907
ME-1Q2055151,Newton,13.07909952,-59.54575178
ME-1Q2055146,Newton,13.07916127,-59.54658567
ME-1Q2055240,Newton,13.07665755,-59.54926708
ME-1Q2056429,Bath Village,13.07408545,-59.55500884
ME-1Q2056216,Newton,13.07101587,-59.53924585
ME-1Q2055951,Newton,13.07607508,-59.53637628
ME-1Q2056044,Newton,13.07735126,-59.52747795
ME-1Q2056045,Newton,13.07347033,-59.53717955
ME-1Q2056398,Providence,13.07322596,-59.51144579
ME-1Q2042229,Providence,13.06679873,-59.52124498
ME-1P1015178,Oistins,13.07043401,-59.56197906
ME-1P1015175,Oistins,13.06544106,-59.54427967
ME-1W2000724,Newton,13.0793338,-59.5342902
ME-1Q2054924,Oistins,13.07587996,-59.55130981
ME-1Q2054925,Newton,13.07623567,-59.543637
ME-1Q2054826,Providence,13.05799701,-59.50776503
ME-1W2000742,Oistins,13.07609764,-59.55195073
ME-1T4000461,Newton,13.07825937,-59.55119223
ME-1W2000729,Newton,13.07920683,-59.53533291
ME-1Q2054930,Newton,13.07614433,-59.54316726
ME-1Q2055019,Newton,13.08134663,-59.54375577
ME-1Q2054726,Newton,13.08007206,-59.54573602
ME-1Q2055302,Providence,13.07354589,-59.5179582
ME-1Q2055156,Newton,13.07570394,-59.54198341
ME-1Q2055235,Oistins,13.07537655,-59.55311772
ME-1Q2055123,Newton,13.07412777,-59.54146554
ME-1Q2054883,Providence,13.08188334,-59.50620365
ME-1U2003484,Oistins,13.06251154,-59.54051802
ME-1Q2054754,Newton,13.07575256,-59.5422627
ME-1Q2055248,Newton,13.07776562,-59.53857217
ME-1Q2055157,Newton,13.07976023,-59.54550133
ME-1Q2055690,Providence,13.06238894,-59.50923755
ME-1Q2056253,Providence,13.05471967,-59.51737847
ME-1Q2056257,Providence,13.07387508,-59.51643393
ME-1Q2056419,Providence,13.05368148,-59.50916202
ME-1Q2056428,Oistins,13.06986783,-59.56137157
ME-1Q2053933,Newton,13.07495883,-59.54071646
ME-1Q2054920,Newton,13.07807568,-59.53029298
ME-1Q2054917,Newton,13.07663331,-59.54581522
ME-1Q2054939,Newton,13.07553075,-59.54267101
ME-1Q2054918,Newton,13.07742949,-59.53203109
ME-1W2000728,Newton,13.07892357,-59.53550793
ME-1Q2054927,Newton,13.08066748,-59.54397641
ME-1Q2054900,Newton,13.08127544,-59.52624042
ME-1Q2055031,Newton,13.08115106,-59.54192314
ME-1Q2055001,Newton,13.07539102,-59.53185545
ME-1Q2054716,Newton,13.08056373,-59.54377587
ME-1Q2054885,Newton,13.06521277,-59.53235343
ME-1Q2055224,Newton,13.07529918,-59.54014071
ME-1Q2055250,Newton,13.07675582,-59.53790927
ME-1Q2055131,Newton,13.07883039,-59.5468806
ME-1Q2055244,Newton,13.07407606,-59.53605104
ME-1Q2055144,Newton,13.07862861,-59.53116142
ME-1Q2054757,Oistins,13.05278721,-59.5292583
ME-1Q2055021,Providence,13.05396309,-59.5209245
ME-1Q2055271,Newton,13.07716866,-59.53629896
ME-1Q2056068,Oistins,13.04738824,-59.53092726
ME-1Q2056076,Providence,13.05444023,-59.51988667
ME-1Q2056148,Providence,13.0849987,-59.51036319
ME-1Q2056152,Newton,13.07685831,-59.54103884
ME-1Q2056291,Providence,13.05576032,-59.52215089
ME-1Q2056293,Newton,13.06870707,-59.53159041
ME-1Q2056153,Newton,13.07682595,-59.54104948
ME-1Q2056399,Newton,13.07536109,-59.54724171
ME-1Q2054447,Oistins,13.05582588,-59.53640708
ME-1Q2053643,Oistins,13.0528138,-59.52926021
ME-1Q2047845,Bath Village,13.07728847,-59.55499722
ME-1Q2054703,Providence,13.08108586,-59.50557783
ME-1P1015171,Oistins,13.06526054,-59.54395394
ME-1P1015174,Oistins,13.06538923,-59.54370235
ME-1P1015179,Oistins,13.06725293,-59.55672845
ME-1Q2054916,Newton,13.07404746,-59.53595589
ME-1Q2054944,Newton,13.07956077,-59.54719179
ME-1Q2054899,Providence,13.07367324,-59.51658262
ME-1W2000743,Bath Village,13.07978428,-59.5576303
ME-1W2000732,Newton,13.07882453,-59.53393944
ME-1Q2054929,Newton,13.08006915,-59.54265961
ME-1Q2054923,Newton,13.07585608,-59.54439123
ME-1W2000730,Newton,13.07566408,-59.53637696
ME-1Q2054922,Newton,13.07560865,-59.54730831
ME-1W2000725,Newton,13.07929366,-59.53425525
ME-1Q2054813,Providence,13.05567447,-59.52190517
ME-1Q2030732,Providence,13.06509732,-59.50220693
ME-1Q2054760,Newton,13.06868539,-59.53993604
ME-1Q2055309,Providence,13.07325306,-59.51822844
ME-1Q2055307,Newton,13.07674686,-59.52979382
ME-1Q2055251,Newton,13.07716298,-59.55097419
ME-1Q2055308,Newton,13.07566342,-59.52891539
ME-1Q2055255,Newton,13.07471241,-59.53606498
ME-1Q2055242,Newton,13.07407552,-59.53670872
ME-1Q2055267,Newton,13.07539613,-59.54204735
ME-1Q2055306,Newton,13.07518979,-59.52886106
ME-1Q2055119,Newton,13.07595147,-59.54521922
ME-1Q2055262,Newton,13.07393322,-59.53880344
ME-1Q2055381,Providence,13.04563923,-59.52534212
ME-1Q2056066,Newton,13.06225078,-59.54024413
ME-1Q2056051,Providence,13.05255473,-59.50725918
ME-1Q2056290,Providence,13.06756279,-59.50176341
ME-1Q2056427,Oistins,13.06800131,-59.55747006
ME-1Q2055396,Newton,13.08056524,-59.54421837
ME-1Q2056304,Newton,13.07897958,-59.53286266
ME-1Q2056401,Newton,13.08043485,-59.52607523
ME-1W2000772,Bath Village,13.06725765,-59.57278645
ME-1Q2056422,Newton,13.0753204,-59.53275243
ME-1Q2056322,Newton,13.07623893,-59.54708007
ME-1Q2056420,Oistins,13.0605546,-59.53637602
ME-1Q2053580,Newton,13.07783614,-59.55250311
ME-1Q2054805,Newton,13.08128929,-59.54394642
ME-1T4000454,Newton,13.08219999,-59.53872498
ME-1W2000735,Newton,13.07781774,-59.52585606
ME-1Q2054898,Newton,13.08040611,-59.5260808
ME-1Q2054955,Newton,13.07587134,-59.54582443
ME-1Q2054980,Newton,13.07473288,-59.54059173
ME-1Q2054961,Newton,13.07593008,-59.54222223
ME-1P1015397,Newton,13.07454862,-59.5369129
ME-1P1015395,Bath Village,13.07130473,-59.56679052
ME-1Q2056109,Bath Village,13.06786435,-59.57289952
ME-1Q2055385,Providence,13.05415771,-59.51639539
ME-1Q2055382,Providence,13.05412105,-59.51632968
ME-1Q2056002,Providence,13.04724365,-59.52753628
ME-1Q2055952,Newton,13.07082312,-59.54220194
ME-1Q2056258,Newton,13.07022624,-59.54124271
ME-1V2000285,Oistins,13.06342903,-59.54197175
ME-1Q2049391,Newton,13.07883898,-59.54541529
ME-1Q2054449,Oistins,13.06466243,-59.54710523
ME-1P1015173,Oistins,13.06893587,-59.56505247
ME-1P1015177,Oistins,13.06515723,-59.54447776
ME-1Q2054969,Newton,13.07564387,-59.53217212
ME-1Q2054979,Newton,13.07456782,-59.5416548
ME-1Q2054991,Newton,13.07626317,-59.54587987
ME-1Q2054946,Newton,13.0763265,-59.54431431
ME-1Q2054960,Newton,13.07589849,-59.54221995
ME-1Q2054983,Newton,13.07904332,-59.54459667
ME-1Q2054966,Newton,13.07898927,-59.53268372
ME-1Q2055194,Newton,13.07455074,-59.53725825
ME-1Q2047820,Providence,13.0547217,-59.51290263
ME-1U2003645,Oistins,13.06527796,-59.55105864
ME-1Q2055043,Newton,13.07387245,-59.54359073
ME-1P1015396,Oistins,13.05564491,-59.52868425
ME-1Q2056075,Oistins,13.05657174,-59.5330436
ME-1Q2056074,Providence,13.05200006,-59.52284155
ME-1Q2056069,Newton,13.07210233,-59.53802824
ME-1Q2055378,Providence,13.05412359,-59.51636383
ME-1Q2055374,Providence,13.05412421,-59.51639991
ME-1Q2056118,Providence,13.04721498,-59.52753403
ME-1Q2056113,Providence,13.04720136,-59.52755729
ME-1Q2055968,Providence,13.05033461,-59.52560459
ME-1Q2056003,Providence,13.04717858,-59.52754145
ME-1Q2056005,Providence,13.04722589,-59.52759069
ME-1Q2055384,Providence,13.05415425,-59.51635927
ME-1Q2056119,Providence,13.0471973,-59.52758262
ME-1Q2056217,Oistins,13.06152623,-59.53945913
ME-1Q2056043,Providence,13.07418598,-59.520111
ME-1Q2050207,Providence,13.08124665,-59.50414144
ME-1Q2050206,Oistins,13.06569565,-59.54811961
ME-1Q2050236,Bath Village,13.06955793,-59.57198987
ME-1P1015180,Oistins,13.06525005,-59.54370907
ME-1Q2054904,Newton,13.07967799,-59.54716117
ME-1Q2054733,Newton,13.08044566,-59.54627159
ME-1Q2055195,Newton,13.07650943,-59.53793852
ME-1Q2054990,Newton,13.0809579,-59.5427019
ME-1Q2054999,Newton,13.07630639,-59.53413064
ME-1Q2055196,Newton,13.07574176,-59.53735481
ME-1Q2054972,Newton,13.07710402,-59.53789667
ME-1Q2054973,Newton,13.07690624,-59.53812027
ME-1Q2054970,Newton,13.07876829,-59.53776527
ME-1Q2054982,Newton,13.07544519,-59.5409639
ME-1Q2054963,Newton,13.07538598,-59.53175908
ME-1Q2054825,Providence,13.05431995,-59.52092473
ME-1Q2055198,Newton,13.07969966,-59.54405111
ME-1Q2054919,Newton,13.075507,-59.53185053
ME-1Q2055205,Newton,13.08098097,-59.54608158
ME-1Q2055498,Newton,13.07413589,-59.53826376
ME-1Q2055039,Newton,13.0786583,-59.54308412
ME-1Q2055203,Newton,13.07570827,-59.54032196
ME-1Q2054761,Newton,13.07890234,-59.54559169
ME-1Q2055375,Providence,13.05183957,-59.52631787
ME-1Q2056121,Providence,13.04717066,-59.52756869
ME-1Q2056120,Providence,13.04718644,-59.52751813
ME-1Q2055383,Providence,13.05415458,-59.51632416
ME-1Q2056004,Providence,13.04723767,-59.52755962
ME-1Q2056159,Providence,13.05391572,-59.50739473
ME-1Q2056160,Providence,13.07443226,-59.51514924
ME-1Q2056125,Bath Village,13.06973572,-59.56577079
ME-1Q2049392,Newton,13.07499077,-59.54632301
ME-1Q2048573,Providence,13.06484539,-59.5056387
ME-1P1006777,Newton,13.0755475,-59.53800582
ME-1Q2051452,Providence,13.0504566,-59.51980549
ME-1Q2052895,Providence,13.05048289,-59.51980578
ME-1Q2054948,Newton,13.07846289,-59.53978434
ME-1Q2054967,Newton,13.07660603,-59.53250055
ME-1Q2054786,Oistins,13.06433204,-59.53710603
ME-1Q2054949,Newton,13.07616456,-59.54448805
ME-1Q2054965,Newton,13.08035162,-59.53086282
ME-1Q2054978,Newton,13.07473294,-59.54207375
ME-1Q2054807,Newton,13.07671748,-59.54573523
ME-1Q2054902,Newton,13.07999448,-59.54729233
ME-1Q2054975,Newton,13.07531461,-59.54247439
ME-1Q2055197,Newton,13.07576299,-59.53746005
ME-1Q2054957,Newton,13.07964406,-59.54603403
ME-1Q2054977,Newton,13.07545356,-59.53975664
ME-1Q2055016,Newton,13.0725211,-59.53635271
ME-1Q2054936,Newton,13.07537724,-59.54372245
ME-1Q2055020,Newton,13.07981637,-59.54483135
ME-1Q2055082,Newton,13.08037481,-59.54781906
ME-1Q2056100,Providence,13.05568376,-59.51042772
ME-1Q2056067,Oistins,13.05433322,-59.53497324
ME-1Q2056058,Oistins,13.07148354,-59.56007616
ME-1Q2055962,Providence,13.08139199,-59.49898667
ME-1Q2051738,Newton,13.07843738,-59.54524403
ME-1Q2054737,Oistins,13.06270806,-59.53734979
ME-1P1014136,Newton,13.07098602,-59.54091569
ME-1Q2052901,Bath Village,13.06931509,-59.57542168
ME-1P1015337,Oistins,13.05533083,-59.5305958
ME-1P1015148,Providence,13.05672033,-59.52091354
ME-1P1015331,Providence,13.05057666,-59.51394964
ME-1P1015375,Bath Village,13.07585937,-59.55851911
ME-1P1015376,Bath Village,13.07600681,-59.55847097
ME-1Q2054976,Newton,13.07541986,-59.54068189
ME-1Q2054905,Newton,13.07999562,-59.54746083
ME-1Q2054713,Providence,13.05793331,-59.51637142
ME-1Q2054985,Newton,13.08034434,-59.54282631
ME-1Q2054968,Newton,13.0773856,-59.53273931
ME-1Q2054806,Newton,13.07404451,-59.54113498
ME-1Q2054971,Newton,13.07497211,-59.53875459
ME-1Q2054974,Newton,13.07523002,-59.54196885
ME-1Q2054984,Newton,13.08000323,-59.54420158
ME-1Q2054959,Newton,13.07596391,-59.54222422
ME-1Q2054958,Newton,13.07911001,-59.54593393
ME-1Q2054962,Newton,13.07836956,-59.52961225
ME-1Q2054940,Newton,13.0755598,-59.54266951
ME-1Q2054933,Newton,13.07499476,-59.54207555
ME-1Q2055048,Providence,13.05119422,-59.51261021
ME-1Q2055081,Providence,13.05598488,-59.52154055
ME-1Q2055080,Providence,13.05464899,-59.5215381
ME-1Q2055425,Providence,13.07415648,-59.51980482
ME-1Q2056059,Bath Village,13.07062818,-59.5713229
ME-1Q2056077,Providence,13.05749393,-59.51620498
ME-1Q2056355,Providence,13.04833909,-59.51920878
ME-1Q2056357,Providence,13.05271834,-59.51679711
ME-1Q2055221,Newton,13.07834177,-59.54514125
ME-1P1014148,Newton,13.06792508,-59.52871669
ME-1P1014139,Oistins,13.07277657,-59.55065575
ME-1Q2054745,Newton,13.07832862,-59.53040581
ME-1Q2048847,Newton,13.07301522,-59.52571673
ME-1Q2054743,Newton,13.07913323,-59.53825447
ME-1Q2054674,Providence,13.07498611,-59.50983913
ME-1Q2054439,Newton,13.07375758,-59.53734853
ME-1Q2050963,Bath Village,13.06930749,-59.57545419
ME-1P1015333,Providence,13.05045827,-59.51438142
ME-1P1015374,Oistins,13.07572114,-59.55292466
ME-1P1015336,Oistins,13.05964612,-59.5305263
ME-1P1015161,Providence,13.05663086,-59.52021486
ME-1P1015327,Providence,13.05124847,-59.51563452
ME-1Q2054951,Newton,13.07599902,-59.54772374
ME-1Q2054718,Oistins,13.05744475,-59.53300225
ME-1Q2054732,Newton,13.08208933,-59.54163155
ME-1Q2054954,Newton,13.07542489,-59.53976205
ME-1Q2054956,Newton,13.07615267,-59.54558307
ME-1Q2054998,Newton,13.07624436,-59.53775759
ME-1Q2054964,Newton,13.07686556,-59.53193373
ME-1Q2054981,Newton,13.07522118,-59.541224
ME-1Q2054947,Newton,13.07872558,-59.54458835
ME-1P1015198,Newton,13.06787846,-59.54199442
ME-1P1015201,Newton,13.07883223,-59.53671497
ME-1P1015387,Providence,13.07856246,-59.50938644
ME-1P1014881,Bath Village,13.0777731,-59.56517539
ME-1P1015200,Newton,13.06784493,-59.54199948
ME-1P1015122,Oistins,13.07103481,-59.54706569
ME-1P1014880,Newton,13.07620092,-59.5449497
ME-1Q2055083,Providence,13.07434428,-59.51562414
ME-1Q2055402,Newton,13.07846862,-59.53235463
ME-1Q2056083,Oistins,13.06719727,-59.56024874
ME-1Q2056082,Oistins,13.06640715,-59.55751433
ME-1Q2056400,Newton,13.07546763,-59.5388687
ME-1Q2056354,Providence,13.05639724,-59.52026428
ME-1Q2056433,Providence,13.08141303,-59.49900712
ME-1Q2049415,Newton,13.07451489,-59.54193077
ME-1P1014135,Newton,13.06979364,-59.54275318
ME-1P1014134,Newton,13.07101378,-59.54138921
ME-1P1014144,Newton,13.0707894,-59.54092145
ME-1P1014140,Newton,13.07267048,-59.54427819
ME-1Q2054440,Newton,13.07915135,-59.53119029
ME-1Q2051906,Oistins,13.06706586,-59.54999081
ME-1Q2054441,Newton,13.07859874,-59.53142586
ME-1Q2048849,Newton,13.07301357,-59.52568942
ME-1Q2048845,Newton,13.07298868,-59.52569112
ME-1Q2054424,Providence,13.0851924,-59.51107089
ME-1P1015150,Providence,13.05685171,-59.52005401
ME-1P1015379,Providence,13.06845987,-59.50011889
ME-1P1015334,Providence,13.05609498,-59.52005191
ME-1P1015156,Providence,13.05786756,-59.51884523
ME-1Q2054808,Providence,13.07139122,-59.51271466
ME-1P1015382,Oistins,13.06715346,-59.56024792
ME-1Q2054950,Newton,13.07657752,-59.53447154
ME-1Q2054988,Providence,13.07201877,-59.51782362
ME-1Q2054997,Newton,13.07319676,-59.52588815
ME-1Q2055106,Providence,13.09385228,-59.50249563
ME-1Q2054987,Newton,13.0810232,-59.52627062
ME-1Q2055015,Newton,13.07249296,-59.5363849
ME-1Q2054995,Newton,13.07853223,-59.52865792
ME-1Q2054994,Providence,13.07345145,-59.52247928
ME-1P1015204,Newton,13.06599533,-59.53222815
ME-1P1015199,Newton,13.06787411,-59.54196123
ME-1P1015203,Providence,13.07210977,-59.51738715
ME-1P1014878,Providence,13.08938423,-59.50334986
ME-1Q2055112,Providence,13.05394664,-59.52089752
ME-1Q2055350,Providence,13.05243093,-59.51761703
ME-1Q2055403,Newton,13.07847407,-59.53238396
ME-1Q2055351,Oistins,13.06364805,-59.54248358
ME-1Q2055499,Newton,13.07242713,-59.52548164
ME-1U2003907,Bath Village,13.06553485,-59.56670916
ME-1Q2055204,Newton,13.07446476,-59.54011248
ME-1P1013476,Newton,13.07376872,-59.54168868
ME-1Q2056084,Oistins,13.06751909,-59.55488965
ME-1Q2056085,Oistins,13.06905544,-59.56109224
ME-1Q2055423,Newton,13.07906223,-59.54835265
ME-1P1015051,Providence,13.07353705,-59.51496911
ME-1Q2056252,Providence,13.05115227,-59.5189838
ME-1Q2055213,Newton,13.0802569,-59.5467725
ME-1Q2055953,Newton,13.07102737,-59.54159601
ME-1Q2056161,Oistins,13.05544688,-59.53116317
ME-1Q2055397,Newton,13.08017693,-59.5426961
ME-1Q2056437,Providence,13.08663386,-59.50719443
ME-1Q2056358,Providence,13.0604038,-59.5038586
ME-1Q2056281,Newton,13.07776822,-59.55185264
ME-1P1014149,Providence,13.07416589,-59.51996646
ME-1P1014141,Newton,13.07306284,-59.53952965
ME-1Q2054438,Newton,13.07666413,-59.54510691
ME-1Q2051909,Providence,13.05171896,-59.52240479
ME-1P1015330,Providence,13.05059913,-59.51262903
ME-1P1015153,Providence,13.05714892,-59.51821374
ME-1P1014942,Providence,13.05608693,-59.51955545
ME-1P1015147,Providence,13.05769259,-59.51943819
ME-1P1015146,Providence,13.05649698,-59.52056533
ME-1P1014944,Providence,13.05628835,-59.52005407
ME-1Q2055109,Providence,13.06848457,-59.50552371
ME-1Q2054910,Oistins,13.06868312,-59.54293491
ME-1Q2054912,Newton,13.0767867,-59.52435799
ME-1Q2055011,Newton,13.07830101,-59.52215567
ME-1Q2055010,Newton,13.07878775,-59.51776272
