OBJECTID,Badge,Feeder,Latitude,Longitude,Outage_Number
4006,ME-1Q2006425,Newton,13.07735852,-59.54620541,2
4007,ME-1Q2006648,Newton,13.07735887,-59.54475761,2
4008,ME-1Q2006659,Newton,13.07737002,-59.54417947,2
4009,ME-1Q2006416,Newton,13.07781143,-59.55004675,2
4010,ME-1Q2006877,Newton,13.07784342,-59.5395219,2
4011,ME-1Q2006520,Newton,13.07781741,-59.54856766,2
4012,ME-1P1001397,Newton,13.07787872,-59.54764039,2
4013,ME-1Q2006415,Newton,13.07782839,-59.55001678,2
4014,ME-1Q2007114,Newton,13.07789732,-59.53994292,2
4015,ME-1Q2006775,Newton,13.07776207,-59.54468502,2
4016,ME-1Q2007925,Newton,13.07790999,-59.524966,2
4017,ME-1Q2006519,Newton,13.07791107,-59.54850059,2
4018,ME-1Q2006910,Newton,13.07791385,-59.54702942,2
4019,ME-1Q2007923,Newton,13.0778695,-59.52504211,2
4020,ME-1Q2007117,Newton,13.07797262,-59.53989426,2
4021,ME-1Q2006816,Newton,13.07867484,-59.54005751,2
4022,ME-1Q2006599,Newton,13.07880108,-59.54955886,2
4023,ME-1Q2007065,Newton,13.07874546,-59.54095333,2
4024,ME-1Q2006537,Newton,13.07874577,-59.54913814,2
4025,ME-1V2000007,Newton,13.07879415,-59.54281508,2
4026,ME-1Q2007066,Newton,13.07882044,-59.54117838,2
4027,ME-1Q2006814,Newton,13.07871245,-59.54004768,2
4028,ME-1Q2006426,Newton,13.07873022,-59.55046848,2
4029,ME-1Q2001512,Newton,13.0787592,-59.54504392,2
4030,ME-1Q2007185,Newton,13.07873703,-59.53932104,2
4031,ME-1Q2007095,Newton,13.07891168,-59.54268041,2
4032,ME-1Q2007094,Newton,13.07879595,-59.54278051,2
4033,ME-1Q2006429,Newton,13.07880143,-59.55043938,2
4034,ME-1Q2007179,Newton,13.07884008,-59.53906981,2
4035,ME-1Q2006095,Newton,13.07877672,-59.54851997,2
4036,ME-1Q2007232,Newton,13.07961871,-59.54115861,2
4037,ME-1Q2007219,Newton,13.07967567,-59.53924383,2
4038,ME-1Q2006555,Newton,13.07964524,-59.54831601,2
4039,ME-1Q2001579,Newton,13.079647,-59.530279,2
4040,ME-1Q2006853,Newton,13.07964811,-59.54043225,2
4041,ME-1Q2007282,Newton,13.07961599,-59.54103265,2
4042,ME-1Q2007218,Newton,13.07966304,-59.53920982,2
4043,ME-1Q2007221,Newton,13.07966877,-59.53907041,2
4044,ME-1Q2007229,Newton,13.07971509,-59.54078759,2
4045,ME-1Q2007227,Newton,13.07969224,-59.540682,2
4046,ME-1Q2007285,Newton,13.07959372,-59.54095154,2
4047,ME-1Q2007262,Newton,13.07959885,-59.53888238,2
4048,ME-1Q2007544,Newton,13.08030236,-59.53887631,2
4049,ME-1Q2007317,Newton,13.08031424,-59.5418566,2
4050,ME-1Q2002174,Newton,13.08035499,-59.540082,2
4051,ME-1Q2007211,Newton,13.08035143,-59.54217342,2
4052,ME-1Q2007374,Newton,13.08041993,-59.54216767,2
4053,ME-1Q2006620,Newton,13.0730719,-59.52543658,2
4054,ME-1U2000197,Newton,13.07307513,-59.54536452,2
4055,ME-1U2000204,Newton,13.07309097,-59.54532527,2
4056,ME-1U2000199,Newton,13.07308283,-59.54539368,2
4057,ME-1Q2006619,Newton,13.07302777,-59.52541743,2
4058,ME-1Q2005714,Newton,13.07308332,-59.54395373,2
4059,ME-1P1001310,Newton,13.0729951,-59.54443539,2
4060,ME-1Q2005907,Newton,13.0727554,-59.54498472,2
4061,ME-1P1000773,Newton,13.07303348,-59.53744147,2
4062,ME-1Q2005906,Newton,13.07306564,-59.54437413,2
4063,ME-1P1001312,Newton,13.07307476,-59.54366034,2
4064,ME-1Q2006621,Newton,13.07304535,-59.52536939,2
4065,ME-1Q2007949,Newton,13.07355143,-59.54314482,2
4066,ME-1Q2008009,Newton,13.07350808,-59.54205608,2
4067,ME-1P1000778,Newton,13.07355466,-59.54185988,2
4068,ME-1Q2005765,Newton,13.07356213,-59.54490332,2
4069,ME-1Q2008191,Newton,13.07356407,-59.54142034,2
4070,ME-1P1001286,Newton,13.07357212,-59.54503803,2
4071,ME-1Q2005812,Newton,13.07354274,-59.54410787,2
4072,ME-1Q2008008,Newton,13.07363665,-59.5409718,2
4073,ME-1P1000346,Newton,13.07420555,-59.53797055,2
4074,ME-1Q2001551,Newton,13.07483816,-59.53979071,2
4075,ME-1Q2006984,Newton,13.07603229,-59.54201444,2
4076,ME-1Q2006985,Newton,13.07590217,-59.54196801,2
4077,ME-1P1000839,Newton,13.07595079,-59.54654335,2
4078,ME-1Q2001239,Newton,13.07596864,-59.5326602,2
4079,ME-1Q2006800,Newton,13.07599531,-59.54122237,2
4080,ME-1Q2006662,Newton,13.07680828,-59.54246877,2
4081,ME-1Q2006653,Newton,13.07677927,-59.54247827,2
4082,ME-1Q2006665,Newton,13.07671798,-59.54249721,2
4083,ME-1Q2006650,Newton,13.07675097,-59.54248479,2
4084,ME-1Q2006443,Newton,13.07682096,-59.54397515,2
4085,ME-1Q2006765,Newton,13.07672521,-59.5460878,2
4086,ME-1P1000836,Newton,13.0773556,-59.53714913,2
4087,ME-1Q2006678,Newton,13.07727212,-59.54692538,2
4088,ME-1Q2006709,Newton,13.07732579,-59.54542578,2
4089,ME-1Q2006954,Newton,13.0773793,-59.54678855,2
4090,ME-1Q2007099,Newton,13.07738111,-59.53977567,2
4091,ME-1Q2006749,Newton,13.07738276,-59.54327561,2
4092,ME-1Q2006750,Newton,13.07741241,-59.54326187,2
4093,ME-1Q2007024,Newton,13.07739859,-59.53959667,2
4094,ME-1Q2006783,Newton,13.07715691,-59.54556664,2
4095,ME-1Q2007073,Newton,13.07794991,-59.53909341,2
4096,ME-1Q2006951,Newton,13.07788256,-59.54536151,2
4097,ME-1Q2006776,Newton,13.07785262,-59.54491449,2
4098,ME-1Q2007147,Newton,13.07794215,-59.54362612,2
4099,ME-1Q2006075,Newton,13.07794835,-59.54746341,2
4100,ME-1Q2006952,Newton,13.07795434,-59.54528947,2
4101,ME-1Q2006419,Newton,13.07792343,-59.55013716,2
4102,ME-1Q2006958,Newton,13.07796309,-59.53899046,2
4103,ME-1Q2006874,Newton,13.07799685,-59.53932111,2
4104,ME-1Q2006959,Newton,13.07794398,-59.53921639,2
4105,ME-1Q2007164,Newton,13.07794364,-59.53969427,2
4106,ME-1Q2007069,Newton,13.07877872,-59.54088882,2
4107,ME-1Q2006817,Newton,13.07877926,-59.5400378,2
4108,ME-1Q2006815,Newton,13.07874745,-59.54004441,2
4109,ME-1Q2006851,Newton,13.07878462,-59.53872901,2
4110,ME-1Q2007205,Newton,13.07878737,-59.54167678,2
4111,ME-1Q2007180,Newton,13.07879535,-59.53893692,2
4112,ME-1Q2006600,Newton,13.07880204,-59.54978197,2
4113,ME-1Q2007202,Newton,13.07881115,-59.54173818,2
4114,ME-1Q2007228,Newton,13.07967095,-59.54060105,2
4115,ME-1Q2007231,Newton,13.07964174,-59.54129034,2
4116,ME-1Q2007453,Newton,13.07972494,-59.53941518,2
4117,ME-1Q2006862,Newton,13.0797321,-59.54162223,2
4118,ME-1Q2007224,Newton,13.07971616,-59.54251235,2
4119,ME-1Q2007243,Newton,13.07982771,-59.54249767,2
4120,ME-1Q2007233,Newton,13.07981538,-59.54122859,2
4121,ME-1Q2007284,Newton,13.07976523,-59.54099393,2
4122,ME-1Q2007276,Newton,13.08044324,-59.54029034,2
4123,ME-1Q2007278,Newton,13.08044647,-59.53983253,2
4124,ME-1Q2007543,Newton,13.08040101,-59.53917229,2
4125,ME-1Q2007273,Newton,13.07305932,-59.54402043,2
4126,ME-1U2000200,Newton,13.07311052,-59.54537928,2
4127,ME-1Q2007963,Newton,13.07308685,-59.54325266,2
4128,ME-1Q2007964,Newton,13.07311917,-59.54318627,2
4129,ME-1Q2007961,Newton,13.07363574,-59.54273775,2
4130,ME-1P1000827,Newton,13.07361153,-59.54303268,2
4131,ME-1Q2007951,Newton,13.07366285,-59.54263453,2
4132,ME-1P1000834,Newton,13.07364886,-59.54112353,2
4133,ME-1Q2007271,Newton,13.07359059,-59.54367528,2
4134,ME-1Q2008181,Newton,13.07361666,-59.54236408,2
4135,ME-1Q2008006,Newton,13.07365997,-59.54211165,2
4136,ME-1Q2008007,Newton,13.07357972,-59.54171817,2
4137,ME-1P1001394,Newton,13.07367252,-59.54387717,2
4138,ME-1P1000265,Newton,13.07426944,-59.53888201,2
4139,ME-1P1001318,Newton,13.07508184,-59.5441666,2
4140,ME-1P1001320,Newton,13.07509975,-59.54414576,2
4141,ME-1P1001266,Newton,13.07510358,-59.54412236,2
4142,ME-1P1001319,Newton,13.07512801,-59.54417797,2
4143,ME-1Q2007000,Newton,13.0759787,-59.54154665,2
4144,ME-1Q2006801,Newton,13.07600148,-59.54104025,2
4145,ME-1Q2006990,Newton,13.07596375,-59.54075025,2
4146,ME-1Q2006759,Newton,13.07606006,-59.54674982,2
4147,ME-1Q2006989,Newton,13.07603517,-59.54152479,2
4148,ME-1Q2006760,Newton,13.07609808,-59.54671292,2
4149,ME-1Q2006702,Newton,13.07604103,-59.54691938,2
4150,ME-1Q2006986,Newton,13.07604832,-59.54170612,2
4151,ME-1Q2006737,Newton,13.07675547,-59.54182633,2
4152,ME-1Q2006797,Newton,13.07676012,-59.54107221,2
4153,ME-1Q2006786,Newton,13.07674045,-59.54057314,2
4154,ME-1Q2006787,Newton,13.07674586,-59.54061049,2
4155,ME-1Q2010052,Newton,13.07740448,-59.54138305,2
4156,ME-1Q2006721,Newton,13.07748875,-59.53928049,2
4157,ME-1Q2006423,Newton,13.07739698,-59.54616448,2
4158,ME-1Q2006741,Newton,13.07739926,-59.54215981,2
4159,ME-1Q2006444,Newton,13.07740069,-59.54456631,2
4160,ME-1Q2007023,Newton,13.0774016,-59.53962531,2
4161,ME-1Q2007008,Newton,13.07740173,-59.5394605,2
4162,ME-1Q2006834,Newton,13.07743313,-59.53912699,2
4163,ME-1Q2001477,Newton,13.07739324,-59.53359363,2
4164,ME-1Q2006875,Newton,13.07800569,-59.53935082,2
4165,ME-1Q2006692,Newton,13.07800206,-59.54441771,2
4166,ME-1Q2006691,Newton,13.07801479,-59.54439797,2
4167,ME-1Q2006779,Newton,13.07796484,-59.54446004,2
4168,ME-1Q2006876,Newton,13.07802302,-59.5394786,2
4169,ME-1Q2007148,Newton,13.07810251,-59.54367162,2
4170,ME-1Q2006777,Newton,13.07799195,-59.54469175,2
4171,ME-1Q2007083,Newton,13.07890044,-59.5414813,2
4172,ME-1Q2007183,Newton,13.07877917,-59.53946348,2
4173,ME-1Q2007089,Newton,13.07884242,-59.54200851,2
4174,ME-1Q2001423,Newton,13.07903083,-59.53357517,2
4175,ME-1Q2001426,Newton,13.07901091,-59.53353352,2
4176,ME-1Q2007204,Newton,13.07884828,-59.54136182,2
4177,ME-1Q2007110,Newton,13.07888343,-59.53968538,2
4178,ME-1Q2006097,Newton,13.07887072,-59.54861065,2
4179,ME-1Q2007182,Newton,13.078875,-59.53922855,2
4180,ME-1Q2006556,Newton,13.07982721,-59.55013608,2
4181,ME-1Q2007450,Newton,13.07973926,-59.53950651,2
4182,ME-1Q2007263,Newton,13.07977613,-59.53879507,2
4183,ME-1Q2007258,Newton,13.07982363,-59.53845684,2
4184,ME-1Q2007254,Newton,13.07978472,-59.53846333,2
4185,ME-1Q2007402,Newton,13.07979024,-59.54186961,2
4186,ME-1Q2007283,Newton,13.07979179,-59.54105351,2
4187,ME-1Q2007259,Newton,13.07980507,-59.53849942,2
4188,ME-1Q2007424,Newton,13.07983706,-59.53849416,2
4189,ME-1Q2006434,Newton,13.07979848,-59.54973723,2
4190,ME-1Q2006437,Newton,13.07980966,-59.54976733,2
4191,ME-1Q2001883,Newton,13.08049999,-59.54801999,2
4192,ME-1Q2007430,Newton,13.08052055,-59.54005388,2
4193,ME-1Q2009205,Newton,13.08054121,-59.54078801,2
4194,ME-1Q2007274,Newton,13.08049852,-59.5405211,2
4195,ME-1Q2007198,Newton,13.08051865,-59.54230166,2
4196,ME-1Q2007201,Newton,13.0805572,-59.54213637,2
4197,ME-1Q2001485,Newton,13.08055388,-59.54393629,2
4198,ME-1Q2007277,Newton,13.08055292,-59.54023593,2
4199,ME-1Q2007280,Newton,13.08046295,-59.5404162,2
4200,ME-1Q2008364,Newton,13.07307314,-59.54159832,2
4201,ME-1Q2007962,Newton,13.07316017,-59.54315786,2
4202,ME-1Q2008071,Newton,13.07317079,-59.54127003,2
4203,ME-1Q2008077,Newton,13.07315488,-59.54112651,2
4204,ME-1Q2006175,Newton,13.07323713,-59.52539984,2
4205,ME-1Q2008186,Newton,13.07374405,-59.54117473,2
4206,ME-1P1000828,Newton,13.07357969,-59.54167711,2
4207,ME-1P1001289,Newton,13.07364637,-59.54528913,2
4208,ME-1Q2008190,Newton,13.07373933,-59.54133565,2
4209,ME-1P1001086,Newton,13.07429628,-59.54411155,2
4210,ME-1P1001366,Newton,13.07431209,-59.54239202,2
4211,ME-1P1001342,Newton,13.07440203,-59.54268737,2
4212,ME-1P1001378,Newton,13.07436555,-59.54270066,2
4213,ME-1Q2008137,Newton,13.07512947,-59.54411239,2
4214,ME-1Q2006684,Newton,13.07618089,-59.54054421,2
4215,ME-1Q2006752,Newton,13.0761098,-59.54247052,2
4216,ME-1Q2006991,Newton,13.07600327,-59.54058659,2
4217,ME-1Q2001237,Newton,13.07611433,-59.5327828,2
4218,ME-1Q2006638,Newton,13.07676525,-59.54372314,2
4219,ME-1Q2006641,Newton,13.07684642,-59.54406072,2
4220,ME-1Q2002177,Newton,13.07682031,-59.54593618,2
4221,ME-1Q2007141,Newton,13.07702952,-59.53653596,2
4222,ME-1Q2006983,Newton,13.07683911,-59.54147809,2
4223,ME-1Q2006572,Newton,13.07684183,-59.54760622,2
4224,ME-1Q2006927,Newton,13.07742537,-59.54590888,2
4225,ME-1Q2006679,Newton,13.07744498,-59.54750224,2
4226,ME-1P1000855,Newton,13.07743731,-59.54668135,2
4227,ME-1Q2006837,Newton,13.07746363,-59.5391307,2
4228,ME-1Q2006552,Newton,13.07744295,-59.5480955,2
4229,ME-1Q2006835,Newton,13.07746692,-59.53910561,2
4230,ME-1Q2001434,Newton,13.07738608,-59.52254938,2
4231,ME-1Q2006524,Newton,13.077454,-59.54939974,2
4232,ME-1Q2001472,Newton,13.07784252,-59.54386419,2
4233,ME-1Q2006879,Newton,13.07805885,-59.53963152,2
4234,ME-1Q2006878,Newton,13.07806155,-59.53959617,2
4235,ME-1Q2007417,Newton,13.07805664,-59.54465314,2
4236,ME-1Q2006904,Newton,13.07807333,-59.54302881,2
4237,ME-1P1000588,Newton,13.07810823,-59.54217261,2
4238,ME-1Q2007119,Newton,13.07806763,-59.54272201,2
4239,ME-1Q2006902,Newton,13.07805629,-59.54289977,2
4240,ME-1Q2001473,Newton,13.07796997,-59.53639663,2
4241,ME-1Q2006690,Newton,13.07807194,-59.54462769,2
4242,ME-1Q2007118,Newton,13.07805319,-59.54292988,2
4243,ME-1Q2007184,Newton,13.07887509,-59.53925883,2
4244,ME-1Q2007088,Newton,13.07882332,-59.5418997,2
4245,ME-1Q2001343,Newton,13.07914337,-59.53786151,2
4246,ME-1Q2007203,Newton,13.07892119,-59.54167368,2
4247,ME-1Q2007124,Newton,13.07894996,-59.54181823,2
4248,ME-1Q2007080,Newton,13.07891668,-59.54234632,2
4249,ME-1Q2006495,Newton,13.07893176,-59.54915436,2
4250,ME-1Q2006497,Newton,13.07893162,-59.54911577,2
4251,ME-1Q2006492,Newton,13.07893069,-59.54908016,2
4252,ME-1Q2007079,Newton,13.07888146,-59.54219146,2
4253,ME-1Q2006491,Newton,13.07889325,-59.54886648,2
4254,ME-1Q2006435,Newton,13.0798695,-59.54975406,2
4255,ME-1Q2007454,Newton,13.07986817,-59.5392773,2
4256,ME-1Q2006486,Newton,13.07982759,-59.54972956,2
4257,ME-1Q2007404,Newton,13.07983117,-59.54192826,2
4258,ME-1Q2006440,Newton,13.07983465,-59.54976422,2
4259,ME-1Q2007220,Newton,13.07984808,-59.53895399,2
4260,ME-1Q2007403,Newton,13.07982647,-59.54210525,2
4261,ME-1Q2007405,Newton,13.07982264,-59.54206164,2
4262,ME-1Q2007519,Newton,13.08056715,-59.54078567,2
4263,ME-1Q2007216,Newton,13.08062304,-59.54175172,2
4264,ME-1Q2007515,Newton,13.08050226,-59.54063849,2
4265,ME-1Q2007275,Newton,13.08059253,-59.54033271,2
4266,ME-1Q2007200,Newton,13.08060083,-59.54226665,2
4267,ME-1Q2008763,Newton,13.08137952,-59.53898592,2
4268,ME-1Q2008175,Newton,13.07301918,-59.5425857,2
4269,ME-1Q2008177,Newton,13.07317018,-59.54254481,2
4270,ME-1Q2006174,Newton,13.07328945,-59.52539391,2
4271,ME-1P1001308,Newton,13.07327895,-59.54446858,2
4272,ME-1P1000455,Newton,13.07307735,-59.52570091,2
4273,ME-1P1000655,Newton,13.07314098,-59.54289989,2
4274,ME-1P1001306,Newton,13.07327407,-59.54451079,2
4275,ME-1P1001313,Newton,13.07323297,-59.5445727,2
4276,ME-1P1000046,Newton,13.0731894,-59.53757382,2
4277,ME-1P1001385,Newton,13.07368145,-59.54356703,2
4278,ME-1Q2007270,Newton,13.0737169,-59.543807,2
4279,ME-1P1000780,Newton,13.07374212,-59.54180224,2
4280,ME-1Q2005763,Newton,13.07372495,-59.54501148,2
4281,ME-1P1001379,Newton,13.07447502,-59.54265397,2
4282,ME-1P1001380,Newton,13.07452125,-59.54262032,2
4283,ME-1P1001381,Newton,13.07443075,-59.54268279,2
4284,ME-1Q2004152,Newton,13.074335,-59.539915,2
4285,ME-1Q2008144,Newton,13.07433621,-59.54330112,2
4286,ME-1Q2001724,Newton,13.07437,-59.539246,2
4287,ME-1P1001321,Newton,13.07514899,-59.54414595,2
4288,ME-1Q2006698,Newton,13.07614373,-59.54723302,2
4289,ME-1Q2006848,Newton,13.07617739,-59.54026556,2
4290,ME-1Q2007001,Newton,13.07617802,-59.54167894,2
4291,ME-1Q2006912,Newton,13.07625038,-59.54212197,2
4292,ME-1Q2006544,Newton,13.07681265,-59.54700741,2
4293,ME-1Q2006652,Newton,13.07683755,-59.54231619,2
4294,ME-1Q2006735,Newton,13.07685834,-59.54202748,2
4295,ME-1Q2006707,Newton,13.07688061,-59.54589317,2
4296,ME-1Q2006642,Newton,13.07686347,-59.54230891,2
4297,ME-1Q2006449,Newton,13.07687795,-59.5426843,2
4298,ME-1Q2006515,Newton,13.07747941,-59.54938527,2
4299,ME-1Q2007003,Newton,13.07745825,-59.54019722,2
4300,ME-1P1001396,Newton,13.0775614,-59.54571639,2
4301,ME-1Q2006782,Newton,13.0774024,-59.54533077,2
4302,ME-1Q2006448,Newton,13.07746589,-59.54426024,2
4303,ME-1Q2006836,Newton,13.07749253,-59.53914637,2
4304,ME-1Q2006716,Newton,13.07748211,-59.54284506,2
4305,ME-1Q2006577,Newton,13.07760756,-59.54889635,2
4306,ME-1Q2006973,Newton,13.07748737,-59.54020468,2
4307,ME-1Q2006742,Newton,13.0774897,-59.5423125,2
4308,ME-1Q2006740,Newton,13.07752273,-59.54230789,2
4309,ME-1Q2007121,Newton,13.07805176,-59.54286971,2
4310,ME-1Q2009480,Newton,13.07807881,-59.54305365,2
4311,ME-1Q2006736,Newton,13.0781794,-59.54245437,2
4312,ME-1Q2006602,Newton,13.07808702,-59.54689488,2
4313,ME-1Q2001424,Newton,13.07799879,-59.51780422,2
4314,ME-1Q2001439,Newton,13.07814266,-59.51768498,2
4315,ME-1Q2006930,Newton,13.07810087,-59.54058407,2
4316,ME-1Q2007149,Newton,13.07816049,-59.54237724,2
4317,ME-1Q2006612,Newton,13.07811089,-59.54812704,2
4318,ME-1Q2006945,Newton,13.0781156,-59.54600363,2
4319,ME-1Q2007087,Newton,13.0788662,-59.54213538,2
4320,ME-1Q2007038,Newton,13.07896545,-59.54242864,2
4321,ME-1Q2007005,Newton,13.07894641,-59.54021116,2
4322,ME-1Q2007223,Newton,13.07894717,-59.539488,2
4323,ME-1Q2007041,Newton,13.07895357,-59.54245089,2
4324,ME-1Q2006471,Newton,13.0789242,-59.54933802,2
4325,ME-1Q2006476,Newton,13.0788911,-59.54933845,2
4326,ME-1Q2007123,Newton,13.07900537,-59.54205747,2
4327,ME-1Q2006474,Newton,13.07888495,-59.54929926,2
4328,ME-1Q2006467,Newton,13.07892552,-59.5492936,2
4329,ME-1Q2006494,Newton,13.07890079,-59.54889912,2
4330,ME-1Q2007040,Newton,13.07899966,-59.54264421,2
4331,ME-1Q2007086,Newton,13.07897983,-59.54192314,2
4332,ME-1Q2003815,Newton,13.07863416,-59.54295744,2
4333,ME-1Q2007552,Newton,13.07976644,-59.53966219,2
4334,ME-1Q2007399,Newton,13.07986662,-59.54150056,2
4335,ME-1Q2007401,Newton,13.07987027,-59.54146281,2
4336,ME-1Q2007438,Newton,13.07987739,-59.54013835,2
4337,ME-1Q2006863,Newton,13.07993124,-59.54171475,2
4338,ME-1P1000305,Newton,13.07966005,-59.5307577,2
4339,ME-1Q2007455,Newton,13.07991695,-59.53947007,2
4340,ME-1Q2007550,Newton,13.07977113,-59.53976128,2
4341,ME-1Q2007400,Newton,13.07989393,-59.54156021,2
4342,ME-1Q2007439,Newton,13.07988502,-59.54025737,2
4343,ME-1Q2009204,Newton,13.08060313,-59.54092004,2
4344,ME-1Q2007553,Newton,13.08050747,-59.53915812,2
4345,ME-1Q2007281,Newton,13.08062171,-59.54044826,2
4346,ME-1Q2006177,Newton,13.07321672,-59.52530281,2
4347,ME-1Q2006176,Newton,13.07316058,-59.52534466,2
4348,ME-1Q2008193,Newton,13.07377624,-59.54145859,2
4349,ME-1Q2005764,Newton,13.07374069,-59.54506549,2
4350,ME-1P1001383,Newton,13.07383669,-59.54319254,2
4351,ME-1Q2008192,Newton,13.07378809,-59.54154913,2
4352,ME-1Q2001355,Newton,13.07435432,-59.53784064,2
4353,ME-1P1001486,Newton,13.07468739,-59.54282434,2
4354,ME-1P1001487,Newton,13.07462934,-59.54287136,2
4355,ME-1P1000464,Newton,13.07445044,-59.54243619,2
4356,ME-1P1001369,Newton,13.0744776,-59.54247585,2
4357,ME-1P1001269,Newton,13.0751595,-59.54437608,2
4358,ME-1P1001268,Newton,13.07518633,-59.54441273,2
4359,ME-1P1001267,Newton,13.07533349,-59.54433027,2
4360,ME-1P1001273,Newton,13.07526529,-59.54437418,2
4361,ME-1P1001271,Newton,13.07522806,-59.54439256,2
4362,ME-1Q2004119,Newton,13.076182,-59.532761,2
4363,ME-1Q2006849,Newton,13.07624438,-59.54023972,2
4364,ME-1Q2006700,Newton,13.07621555,-59.54729697,2
4365,ME-1Q2006913,Newton,13.07630591,-59.5420998,2
4366,ME-1Q2006424,Newton,13.07687631,-59.54645512,2
4367,ME-1Q2006042,Newton,13.0768067,-59.54674591,2
4368,ME-1Q2006644,Newton,13.07691968,-59.54228489,2
4369,ME-1Q2006545,Newton,13.07691064,-59.5468892,2
4370,ME-1Q2006956,Newton,13.07753083,-59.54678398,2
4371,ME-1Q2006446,Newton,13.07763063,-59.54414735,2
4372,ME-1Q2006574,Newton,13.07758852,-59.54879818,2
4373,ME-1Q2001476,Newton,13.07754388,-59.52523194,2
4374,ME-1Q2006575,Newton,13.07749405,-59.54907204,2
4375,ME-1Q2006569,Newton,13.07728695,-59.54889708,2
4376,ME-1Q2006971,Newton,13.0774528,-59.54015909,2
4377,ME-1Q2001611,Newton,13.0776031,-59.53962721,2
4378,ME-1Q2006720,Newton,13.07759581,-59.53959582,2
4379,ME-1Q2007002,Newton,13.07750913,-59.54022081,2
4380,ME-1Q2007032,Newton,13.07811836,-59.54090186,2
4381,ME-1Q2006636,Newton,13.07811896,-59.54810366,2
4382,ME-1Q2006883,Newton,13.07812285,-59.54016982,2
4383,ME-1Q2007162,Newton,13.07812542,-59.53985103,2
4384,ME-1Q2006905,Newton,13.07813512,-59.54323057,2
4385,ME-1Q2006780,Newton,13.07806944,-59.54423536,2
4386,ME-1Q2006781,Newton,13.07814149,-59.54421281,2
4387,ME-1Q2006899,Newton,13.07809736,-59.54068131,2
4388,ME-1Q2006932,Newton,13.07807935,-59.54035443,2
4389,ME-1P1001359,Newton,13.07812253,-59.55088616,2
4390,ME-1Q2006885,Newton,13.07816414,-59.54015158,2
4391,ME-1Q2006479,Newton,13.07898487,-59.54948429,2
4392,ME-1Q2007506,Newton,13.07898896,-59.53999301,2
4393,ME-1Q2007512,Newton,13.07899345,-59.54036039,2
4394,ME-1Q2007116,Newton,13.07896586,-59.54022263,2
4395,ME-1Q2007004,Newton,13.07900067,-59.54021605,2
4396,ME-1Q2007078,Newton,13.07904988,-59.54218395,2
4397,ME-1Q2007115,Newton,13.07891805,-59.54019241,2
4398,ME-1Q2007169,Newton,13.07901392,-59.53968202,2
4399,ME-1Q2006493,Newton,13.0791122,-59.54884211,2
4400,ME-1Q2006427,Newton,13.07902117,-59.55011595,2
4401,ME-1Q2006478,Newton,13.07912471,-59.54881297,2
4402,ME-1Q2007460,Newton,13.07916839,-59.54054988,2
4403,ME-1Q2007398,Newton,13.07990106,-59.54149912,2
4404,ME-1Q2006865,Newton,13.07991287,-59.54153297,2
4405,ME-1Q2007414,Newton,13.07986171,-59.54219517,2
4406,ME-1Q2007551,Newton,13.07998761,-59.53978104,2
4407,ME-1Q2007527,Newton,13.07984042,-59.54000087,2
4408,ME-1Q2007368,Newton,13.07992823,-59.53872802,2
4409,ME-1Q2007279,Newton,13.08065268,-59.53963211,2
4410,ME-1Q2002079,Newton,13.08069426,-59.52618262,2
4411,ME-1Q2007215,Newton,13.08067509,-59.54155725,2
4412,ME-1Q2005333,Newton,13.08069286,-59.54752302,2
4413,ME-1Q2007241,Newton,13.08064074,-59.5411873,2
4414,ME-1Q2007208,Newton,13.08070556,-59.54192686,2
4415,ME-1P1001311,Newton,13.07319359,-59.54372972,2
4416,ME-1Q2005762,Newton,13.07322688,-59.54483641,2
4417,ME-1P1000656,Newton,13.07336796,-59.54285334,2
4418,ME-1P1001412,Newton,13.07368332,-59.54436328,2
4419,ME-1P1001288,Newton,13.07378149,-59.54517179,2
4420,ME-1U2000159,Newton,13.07369032,-59.526652,2
4421,ME-1P1001382,Newton,13.07397282,-59.54234082,2
4422,ME-1P1001367,Newton,13.07449761,-59.54250898,2
4423,ME-1P1000221,Newton,13.07446344,-59.53871607,2
4424,ME-1P1001368,Newton,13.07444082,-59.54240875,2
4425,ME-1P1001345,Newton,13.07457458,-59.54292748,2
4426,ME-1Q2008142,Newton,13.07426128,-59.54361092,2
4427,ME-1P1000219,Newton,13.07448361,-59.53882367,2
4428,ME-1P1001488,Newton,13.07448597,-59.54295544,2
4429,ME-1P1001489,Newton,13.07450217,-59.54299346,2
4430,ME-1P1001270,Newton,13.07529646,-59.54435473,2
4431,ME-1Q2008135,Newton,13.07520554,-59.54494126,2
4432,ME-1P1000835,Newton,13.07518028,-59.53592327,2
4433,ME-1P1001347,Newton,13.07519875,-59.54370692,2
4434,ME-1Q2006699,Newton,13.07623593,-59.54732154,2
4435,ME-1Q2006992,Newton,13.07621464,-59.54097966,2
4436,ME-1Q2006685,Newton,13.07620184,-59.54069343,2
4437,ME-1Q2006763,Newton,13.0762759,-59.54651671,2
4438,ME-1Q2006542,Newton,13.07707924,-59.54714743,2
4439,ME-1Q2006827,Newton,13.07693988,-59.54084113,2
4440,ME-1Q2006558,Newton,13.07694232,-59.54814424,2
4441,ME-1Q2006045,Newton,13.07688916,-59.54669818,2
4442,ME-1Q2006727,Newton,13.07691795,-59.54295956,2
4443,ME-1Q2006829,Newton,13.0769759,-59.54097642,2
4444,ME-1Q2006955,Newton,13.07752158,-59.54648248,2
