OBJECTID,Badge,Feeder,Latitude,Longitude,Outage_Num
757,ME-1Q2016009,Bath Village,13.077890130000000,-59.564466789999997,1
758,ME-1Q2011001,Bath Village,13.070800960000000,-59.567668740000002,1
759,ME-1P1002841,Bath Village,13.076352600000000,-59.561294510000003,1
760,ME-1Q2002268,Bath Village,13.077710079999999,-59.561776950000002,1
761,ME-1P1000895,Bath Village,13.076789750000000,-59.560338510000001,1
762,ME-1P1002816,Bath Village,13.069591819999999,-59.568732670000003,1
763,ME-1Q2015300,Bath Village,13.072361620000001,-59.567031589999999,1
764,ME-1Q2015748,Bath Village,13.072901870000001,-59.567461860000002,1
765,ME-1Q2015747,Bath Village,13.072522019999999,-59.567282370000001,1
766,ME-1P1002833,Bath Village,13.076961519999999,-59.558928750000000,1
767,ME-1P1002815,Bath Village,13.069998360000000,-59.569148740000003,1
768,ME-1P1002672,Bath Village,13.068561660000000,-59.568774720000000,1
769,ME-1Q2016085,Bath Village,13.073241019999999,-59.568123679999999,1
770,ME-1Q2004787,Bath Village,13.073799180000000,-59.555426650000001,1
771,ME-1P1002832,Bath Village,13.073488610000000,-59.557030400000002,1
772,ME-1U2000719,Bath Village,13.071683950000001,-59.567544110000000,1
773,ME-1Q2015298,Bath Village,13.070962670000000,-59.567632430000003,1
774,ME-1P1004565,Bath Village,13.068298450000000,-59.569023979999997,1
775,ME-1P1001853,Bath Village,13.068160069999999,-59.569514099999999,1
776,ME-1P1001867,Bath Village,13.069036210000000,-59.575210490000003,1
777,ME-1P1005179,Bath Village,13.067480470000000,-59.566164790000002,1
778,ME-1Q2016107,Bath Village,13.077465380000000,-59.556499889999998,1
779,ME-1P1001994,Bath Village,13.070374830000000,-59.574184340000002,1
780,ME-1P1005180,Bath Village,13.070288910000000,-59.572097300000003,1
781,ME-1P1004567,Bath Village,13.067052170000000,-59.565040019999998,1
782,ME-1P1005184,Bath Village,13.069979439999999,-59.572972540000002,1
783,ME-1U2000461,Bath Village,13.068848210000001,-59.568760789999999,1
784,ME-1P1001916,Bath Village,13.070020420000001,-59.575255839999997,1
785,ME-1P1001866,Bath Village,13.069528240000000,-59.575244759999997,1
786,ME-1P1001869,Bath Village,13.069942960000001,-59.575212200000003,1
787,ME-1P1001898,Bath Village,13.069216720000000,-59.574374050000003,1
788,ME-1P1001914,Bath Village,13.070014159999999,-59.575406110000003,1
789,ME-1Q2014185,Bath Village,13.068423960000001,-59.568348100000001,1
790,ME-1P1004566,Bath Village,13.070082250000000,-59.572643560000003,1
791,ME-1P1005186,Bath Village,13.069623320000000,-59.573494330000003,1
792,ME-1P1005181,Bath Village,13.067672970000000,-59.565231009999998,1
793,ME-1P1001915,Bath Village,13.069916940000001,-59.575395999999998,1
794,ME-1Q2016997,Bath Village,13.070762289999999,-59.567363589999999,1
795,ME-1Q2016008,Bath Village,13.076050940000000,-59.557446179999999,1
796,ME-1P1005188,Bath Village,13.070201750000001,-59.573888480000001,1
797,ME-1Q2005473,Bath Village,13.077951649999999,-59.561482300000002,1
798,ME-1P1004453,Bath Village,13.066366540000001,-59.565215930000001,1
799,ME-1P1004518,Bath Village,13.068994670000000,-59.569439230000000,1
800,ME-1P1005183,Bath Village,13.070431940000001,-59.572923600000003,1
801,ME-1P1001997,Bath Village,13.070343720000000,-59.574125809999998,1
802,ME-1P1004519,Bath Village,13.155837970000000,-59.627156880000001,1
803,ME-1Q2015299,Bath Village,13.072373400000000,-59.567077189999999,1
804,ME-1U2000720,Bath Village,13.071745379999999,-59.566796629999999,1
805,ME-1P1004574,Bath Village,13.068890750000000,-59.569607800000000,1
806,ME-1P1005189,Bath Village,13.069321909999999,-59.576311660000002,1
807,ME-1Q2006103,Bath Village,13.072676180000000,-59.559811500000002,1
808,ME-1P1004511,Bath Village,13.069935980000000,-59.572733020000001,1
809,ME-1Q2014182,Bath Village,13.068410849999999,-59.568310470000000,1
810,ME-1P1001901,Bath Village,13.069384610000000,-59.575348750000003,1
811,ME-1P1001995,Bath Village,13.069423440000000,-59.574601500000000,1
812,ME-1P1001996,Bath Village,13.069902940000000,-59.574523579999997,1
813,ME-1Q2010998,Bath Village,13.072777150000000,-59.564873530000000,1
814,ME-1P1002838,Bath Village,13.076254309999999,-59.560524819999998,1
815,ME-1Q2015995,Bath Village,13.076014100000000,-59.560280390000003,1
816,ME-1P1002817,Bath Village,13.068869790000001,-59.568160919999997,1
817,ME-1P1002830,Bath Village,13.076856270000000,-59.558643369999999,1
818,ME-1P1002440,Bath Village,13.069061270000001,-59.568160570000003,1
819,ME-1Q2016006,Bath Village,13.077514949999999,-59.564771890000003,1
820,ME-1Q2015168,Bath Village,13.075790500000000,-59.561773639999998,1
821,ME-1Q2015910,Bath Village,13.074033119999999,-59.555464219999998,1
822,ME-1Q2016007,Bath Village,13.075803790000000,-59.557288040000003,1
823,ME-1P1005185,Bath Village,13.070181890000001,-59.573063849999997,1
824,ME-1Q2019843,Bath Village,13.068838680000001,-59.565794519999997,1
825,ME-1U2001418,Bath Village,13.065139110000000,-59.566300050000002,1
826,ME-1U2001676,Bath Village,13.067627420000001,-59.572777709999997,1
827,ME-1Q2017632,Bath Village,13.069417390000000,-59.573659769999999,1
828,ME-1U2000971,Bath Village,13.068021269999999,-59.569415909999996,1
829,ME-1U2001135,Bath Village,13.067794559999999,-59.569430640000000,1
830,ME-1Q2017905,Bath Village,13.066819470000000,-59.565068990000000,1
831,ME-1Q2017778,Bath Village,13.071050390000000,-59.571524210000000,1
832,ME-1U2001202,Bath Village,13.067628330000000,-59.574764230000000,1
833,ME-1Q2017622,Bath Village,13.070677570000001,-59.571906779999999,1
834,ME-1Q2017599,Bath Village,13.070180369999999,-59.574507310000001,1
835,ME-1Q2019538,Bath Village,13.076453290000000,-59.558815910000000,1
836,ME-1P1004577,Bath Village,13.068433760000000,-59.569216019999999,1
837,ME-1P1005187,Bath Village,13.069345000000000,-59.573901999999997,1
838,ME-1P1004569,Bath Village,13.069212040000000,-59.569354019999999,1
839,ME-1P1004512,Bath Village,13.070124390000000,-59.572388719999999,1
840,ME-1Q2017657,Bath Village,13.067882060000001,-59.573135649999998,1
841,ME-1Q2017603,Bath Village,13.070224150000000,-59.574185350000000,1
842,ME-1Q2017595,Bath Village,13.069941520000000,-59.574100389999998,1
843,ME-1Q2017860,Bath Village,13.070539569999999,-59.570968590000000,1
844,ME-1U2001133,Bath Village,13.068715970000000,-59.569228649999999,1
845,ME-1Q2017655,Bath Village,13.067858400000000,-59.573111040000001,1
846,ME-1Q2017886,Bath Village,13.066444180000000,-59.564739359999997,1
847,ME-1Q2017868,Bath Village,13.070360480000000,-59.570794460000002,1
848,ME-1Q2017853,Bath Village,13.070304490000000,-59.571246739999999,1
849,ME-1Q2021057,Bath Village,13.067818350000000,-59.568670859999997,1
850,ME-1U2001088,Bath Village,13.065905709999999,-59.565973139999997,1
851,ME-1U2001082,Bath Village,13.065997230000001,-59.566020690000002,1
852,ME-1U2000932,Bath Village,13.066031730000001,-59.566011310000000,1
853,ME-1Q2017843,Bath Village,13.068551640000001,-59.566643470000002,1
854,ME-1Q2017766,Bath Village,13.067987430000001,-59.567301890000003,1
855,ME-1U2002043,Bath Village,13.067636220000001,-59.571825720000000,1
856,ME-1Q2019221,Bath Village,13.070207860000000,-59.572341010000002,1
857,ME-1P1004513,Bath Village,13.070162079999999,-59.572165740000003,1
858,ME-1Q2021050,Bath Village,13.066883850000000,-59.566862069999999,1
859,ME-1Q2020927,Bath Village,13.066779049999999,-59.567250039999998,1
860,ME-1U2001081,Bath Village,13.065894419999999,-59.565933479999998,1
861,ME-1U2001343,Bath Village,13.069193289999999,-59.574485920000001,1
862,ME-1U2001189,Bath Village,13.067184660000001,-59.572898469999998,1
863,ME-1U2001218,Bath Village,13.065240019999999,-59.566427660000002,1
864,ME-1Q2017641,Bath Village,13.070804230000000,-59.571821999999997,1
865,ME-1Q2017672,Bath Village,13.069710219999999,-59.573481350000002,1
866,ME-1Q2017673,Bath Village,13.069572600000001,-59.572180299999999,1
867,ME-1Q2017590,Bath Village,13.069232890000000,-59.574189169999997,1
868,ME-1U2001236,Bath Village,13.065206720000001,-59.566441279999999,1
869,ME-1U2001318,Bath Village,13.068826090000000,-59.575003610000003,1
870,ME-1U2001311,Bath Village,13.069004939999999,-59.575097409999998,1
871,ME-1U2001314,Bath Village,13.068845740000000,-59.576649879999998,1
872,ME-1Q2017969,Bath Village,13.070382690000001,-59.571540779999999,1
873,ME-1Q2017769,Bath Village,13.070264290000001,-59.571574699999999,1
874,ME-1Q2017637,Bath Village,13.070244880000001,-59.573178990000002,1
875,ME-1Q2017866,Bath Village,13.070120050000000,-59.570852799999997,1
876,ME-1U2001350,Bath Village,13.069438640000000,-59.575065899999998,1
877,ME-1U2001320,Bath Village,13.068980160000001,-59.574983969999998,1
878,ME-1U2001323,Bath Village,13.068893480000000,-59.574956409999999,1
879,ME-1Q2017856,Bath Village,13.070098590000001,-59.570463439999997,1
880,ME-1U2001339,Bath Village,13.069034200000001,-59.574964760000000,1
881,ME-1Q2017930,Bath Village,13.069287790000001,-59.566662540000003,1
882,ME-1Q2017890,Bath Village,13.066443580000000,-59.564868949999997,1
883,ME-1Q2017889,Bath Village,13.066427680000000,-59.564832140000000,1
884,ME-1U2001076,Bath Village,13.065653160000000,-59.566696829999998,1
885,ME-1U2001027,Bath Village,13.066590800000000,-59.567812590000003,1
886,ME-1U2001105,Bath Village,13.067627849999999,-59.568953729999997,1
887,ME-1U2000931,Bath Village,13.066068189999999,-59.565999970000000,1
888,ME-1U2001093,Bath Village,13.066586780000000,-59.567746139999997,1
889,ME-1U2001018,Bath Village,13.066586839999999,-59.567776440000003,1
890,ME-1Q2017621,Bath Village,13.069667350000000,-59.573316339999998,1
891,ME-1Q2017610,Bath Village,13.069432500000000,-59.575131929999998,1
892,ME-1U2001211,Bath Village,13.067958060000000,-59.574986449999997,1
893,ME-1U2001279,Bath Village,13.068949440000001,-59.576590330000002,1
894,ME-1Q2020672,Bath Village,13.067640310000000,-59.573302640000001,1
895,ME-1Q2017912,Bath Village,13.068878590000001,-59.566801439999999,1
896,ME-1Q2017598,Bath Village,13.070191180000000,-59.574389390000000,1
897,ME-1Q2017888,Bath Village,13.066411929999999,-59.564754350000001,1
898,ME-1U2002051,Bath Village,13.065785150000000,-59.565637610000003,1
899,ME-1U2001109,Bath Village,13.066884840000000,-59.568798809999997,1
900,ME-1P1005107,Bath Village,13.067655289999999,-59.572148130000002,1
901,ME-1Q2018165,Bath Village,13.068303640000000,-59.569955720000003,1
902,ME-1U2002045,Bath Village,13.068133520000000,-59.575064439999998,1
903,ME-1Q2017780,Bath Village,13.071129150000001,-59.571914000000000,1
904,ME-1Q2017625,Bath Village,13.070029659999999,-59.572662270000002,1
905,ME-1Q2017688,Bath Village,13.068668960000000,-59.567129610000002,1
906,ME-1Q2017852,Bath Village,13.070199590000000,-59.571100950000002,1
907,ME-1U2001344,Bath Village,13.068858629999999,-59.574985810000001,1
908,ME-1U2001307,Bath Village,13.069031960000000,-59.574998839999999,1
909,ME-1U2001712,Bath Village,13.066915070000000,-59.568403189999998,1
910,ME-1U2001260,Bath Village,13.065440990000001,-59.565819619999999,1
911,ME-1Q2017631,Bath Village,13.070327780000000,-59.573348029999998,1
912,ME-1P1001868,Bath Village,13.069330270000000,-59.575227050000002,1
913,ME-1P1004576,Bath Village,13.068749070000001,-59.569376230000003,1
914,ME-1P1001899,Bath Village,13.070239830000000,-59.575285649999998,1
915,ME-1P1004571,Bath Village,13.066646340000000,-59.567062600000000,1
916,ME-1P1004562,Bath Village,13.068061820000000,-59.569621750000003,1
917,ME-1P1004575,Bath Village,13.068497250000000,-59.569341620000003,1
918,ME-1U2001092,Bath Village,13.066228020000000,-59.567191370000003,1
919,ME-1U2001338,Bath Village,13.068946860000000,-59.574986039999999,1
920,ME-1U2001310,Bath Village,13.068891140000000,-59.575057870000002,1
921,ME-1Q2017845,Bath Village,13.068054150000000,-59.566277130000003,1
922,ME-1Q2020673,Bath Village,13.067758230000001,-59.573287890000003,1
923,ME-1U2001091,Bath Village,13.066230270000000,-59.567156269999998,1
924,ME-1U2001107,Bath Village,13.067398740000000,-59.569003209999998,1
925,ME-1U2001086,Bath Village,13.065754300000000,-59.566703750000002,1
926,ME-1U2001121,Bath Village,13.068341029999999,-59.569240819999997,1
927,ME-1Q2020922,Bath Village,13.069726630000000,-59.569867430000002,1
928,ME-1Q2017972,Bath Village,13.066895790000000,-59.566120669999997,1
929,ME-1Q2017869,Bath Village,13.070176920000000,-59.570620900000002,1
930,ME-1U2001084,Bath Village,13.065926259999999,-59.566041429999999,1
931,ME-1P1001900,Bath Village,13.070144470000001,-59.574650509999998,1
932,ME-1P1004517,Bath Village,13.068408860000000,-59.568976599999999,1
933,ME-1P1004563,Bath Village,13.068385149999999,-59.569586500000000,1
934,ME-1P1001852,Bath Village,13.068101550000000,-59.569597739999999,1
935,ME-1U2001085,Bath Village,13.065484110000000,-59.566755999999998,1
936,ME-1U2001341,Bath Village,13.069134869999999,-59.575840970000002,1
937,ME-1U2001301,Bath Village,13.069556380000000,-59.575394510000002,1
938,ME-1U2001095,Bath Village,13.066495570000001,-59.567784189999998,1
939,ME-1Q2017924,Bath Village,13.069585419999999,-59.566579230000002,1
940,ME-1Q2017762,Bath Village,13.067294970000001,-59.566800600000001,1
941,ME-1U2001118,Bath Village,13.066852500000000,-59.568799370000001,1
942,ME-1U2001132,Bath Village,13.068617229999999,-59.568992510000001,1
943,ME-1U2001116,Bath Village,13.067676740000000,-59.569637229999998,1
944,ME-1U2001345,Bath Village,13.069251570000000,-59.574325029999997,1
945,ME-1U2001080,Bath Village,13.065686650000000,-59.566690989999998,1
946,ME-1Q2017633,Bath Village,13.069394389999999,-59.573480179999997,1
947,ME-1Q2017605,Bath Village,13.069533829999999,-59.573924810000001,1
948,ME-1Q2017917,Bath Village,13.070187689999999,-59.565957560000001,1
949,ME-1Q2017863,Bath Village,13.069847879999999,-59.569431520000002,1
950,ME-1U2001073,Bath Village,13.065613949999999,-59.566745189999999,1
951,ME-1U2001223,Bath Village,13.090712999999999,-59.608840000000001,1
952,ME-1U2002133,Bath Village,13.068005800000000,-59.573938620000000,1
953,ME-1Q2017896,Bath Village,13.068697970000001,-59.565842570000001,1
954,ME-1Q2017973,Bath Village,13.067546460000001,-59.566506859999997,1
955,ME-1Q2017859,Bath Village,13.070925630000000,-59.571186900000001,1
956,ME-1U2001194,Bath Village,13.067114009999999,-59.572893319999999,1
957,ME-1Q2017612,Bath Village,13.068712100000001,-59.569500810000001,1
958,ME-1Q2017620,Bath Village,13.069901850000001,-59.573189239999998,1
959,ME-1P1004510,Bath Village,13.070447020000000,-59.572263939999999,1
960,ME-1Q2018086,Bath Village,13.076896730000000,-59.564790559999999,1
961,ME-1U2001305,Bath Village,13.068871489999999,-59.575087770000003,1
962,ME-1Q2017615,Bath Village,13.069588590000000,-59.576328940000003,1
963,ME-1U2001713,Bath Village,13.067744850000000,-59.569002240000003,1
964,ME-1U2002134,Bath Village,13.067892390000001,-59.574505350000003,1
965,ME-1U2001530,Bath Village,13.065376560000001,-59.565982230000003,1
966,ME-1U2002042,Bath Village,13.067649449999999,-59.571971980000001,1
967,ME-1U2000966,Bath Village,13.066411170000000,-59.565197429999998,1
968,ME-1Q2017770,Bath Village,13.067249040000000,-59.566547479999997,1
969,ME-1U2001185,Bath Village,13.067599030000000,-59.574933930000000,1
970,ME-1Q2017894,Bath Village,13.069093450000000,-59.566288290000003,1
971,ME-1Q2017846,Bath Village,13.070631190000000,-59.571049340000002,1
972,ME-1Q2017862,Bath Village,13.069445460000001,-59.569502890000003,1
973,ME-1Q2017915,Bath Village,13.069973830000000,-59.566206909999998,1
974,ME-1Q2017781,Bath Village,13.071328990000000,-59.571831240000002,1
975,ME-1P1004516,Bath Village,13.067886690000000,-59.569383209999998,1
976,ME-1U2001087,Bath Village,13.065685480000001,-59.566887370000003,1
977,ME-1U2001114,Bath Village,13.066992480000000,-59.568798340000001,1
978,ME-1Q2017593,Bath Village,13.069876580000001,-59.574336109999997,1
979,ME-1Q2017600,Bath Village,13.070192810000000,-59.574442580000003,1
980,ME-1Q2017858,Bath Village,13.070475350000001,-59.571124910000002,1
981,ME-1Q2017765,Bath Village,13.067493499999999,-59.567237599999999,1
982,ME-1U2001810,Bath Village,13.067391290000000,-59.568865459999998,1
983,ME-1U2002041,Bath Village,13.067930020000000,-59.571757179999999,1
984,ME-1U2001711,Bath Village,13.066952499999999,-59.568403230000001,1
985,ME-1U2002135,Bath Village,13.067958160000000,-59.574483160000000,1
986,ME-1Q2017898,Bath Village,13.065789420000000,-59.565432559999998,1
987,ME-1U2001226,Bath Village,13.065125699999999,-59.566437749999999,1
988,ME-1U2001215,Bath Village,13.067118990000001,-59.572744389999997,1
989,ME-1U2001352,Bath Village,13.069404459999999,-59.574974169999997,1
990,ME-1U2001195,Bath Village,13.067148830000001,-59.572895449999997,1
991,ME-1U2001281,Bath Village,13.068983830000001,-59.576866170000002,1
992,ME-1Q2017774,Bath Village,13.070549520000000,-59.571639060000003,1
993,ME-1Q2017357,Bath Village,13.073003910000001,-59.563342810000002,1
994,ME-1U2001108,Bath Village,13.067457129999999,-59.569292609999998,1
995,ME-1P1004521,Bath Village,13.069825000000000,-59.569844430000003,1
996,ME-1P1001917,Bath Village,13.069527649999999,-59.575147700000002,1
997,ME-1Q2017971,Bath Village,13.067181180000000,-59.566295420000003,1
998,ME-1U2001309,Bath Village,13.069023469999999,-59.575069259999999,1
999,ME-1U2001333,Bath Village,13.068994330000001,-59.575032319999998,1
1000,ME-1U2001130,Bath Village,13.068274690000001,-59.569184129999996,1
1001,ME-1U2001197,Bath Village,13.067618319999999,-59.574729470000001,1
1002,ME-1U2001302,Bath Village,13.069460510000001,-59.575386639999998,1
1003,ME-1U2001217,Bath Village,13.065368250000001,-59.566013849999997,1
1004,ME-1U2001204,Bath Village,13.067551979999999,-59.574830800000001,1
1005,ME-1U2001349,Bath Village,13.069560490000001,-59.575077810000003,1
1006,ME-1U2001321,Bath Village,13.068929320000001,-59.574958129999999,1
1007,ME-1Q2017640,Bath Village,13.070976950000000,-59.571960130000001,1
1008,ME-1Q2020670,Bath Village,13.067816799999999,-59.573108849999997,1
1009,ME-1U2000968,Bath Village,13.066413170000001,-59.565315169999998,1
1010,ME-1U2001315,Bath Village,13.068923829999999,-59.576841510000001,1
1011,ME-1U2001233,Bath Village,13.065207890000000,-59.566263890000002,1
1012,ME-1Q2017936,Bath Village,13.069669279999999,-59.566229730000003,1
1013,ME-1U2001224,Bath Village,13.065163249999999,-59.565810620000001,1
1014,ME-1U2001213,Bath Village,13.067156150000001,-59.572703359999998,1
1015,ME-1T4000176,Bath Village,13.070078390000001,-59.568056710000000,1
1016,ME-1U2002050,Bath Village,13.065403770000000,-59.565757550000001,1
1017,ME-1U2001312,Bath Village,13.068893610000000,-59.575021599999999,1
1018,ME-1U2001348,Bath Village,13.069818310000000,-59.575003510000002,1
1019,ME-1U2001017,Bath Village,13.066529250000000,-59.567810520000002,1
1020,ME-1Q2017591,Bath Village,13.069502770000000,-59.574297330000000,1
1021,ME-1Q2017654,Bath Village,13.069733149999999,-59.577056190000000,1
1022,ME-1Q2017923,Bath Village,13.069550619999999,-59.566589020000002,1
1023,ME-1Q2017861,Bath Village,13.070782019999999,-59.571229940000002,1
1024,ME-1Q2017872,Bath Village,13.069615600000001,-59.569725169999998,1
1025,ME-1U2001117,Bath Village,13.066954030000000,-59.568797349999997,1
1026,ME-1Q2017966,Bath Village,13.070510080000000,-59.571422120000001,1
1027,ME-1Q2017611,Bath Village,13.070030859999999,-59.574651619999997,1
1028,ME-1Q2017767,Bath Village,13.068037520000001,-59.567288689999998,1
1029,ME-1U2001090,Bath Village,13.066233470000000,-59.567124139999997,1
1030,ME-1Q2017629,Bath Village,13.070605720000000,-59.572477489999997,1
1031,ME-1Q2017617,Bath Village,13.069429200000000,-59.576318120000003,1
1032,ME-1Q2017831,Bath Village,13.068636860000000,-59.567122099999999,1
1033,ME-1U2001232,Bath Village,13.065236600000000,-59.566250879999998,1
1034,ME-1U2001943,Bath Village,13.065513989999999,-59.565783459999999,1
1035,ME-1Q2017604,Bath Village,13.069312210000000,-59.574000380000001,1
1036,ME-1Q2017925,Bath Village,13.069663390000001,-59.566669529999999,1
1037,ME-1U2001123,Bath Village,13.068392960000001,-59.569396689999998,1
1038,ME-1U2001096,Bath Village,13.066530080000000,-59.567775769999997,1
1039,ME-1U2001074,Bath Village,13.065612359999999,-59.566784669999997,1
1040,ME-1U2001192,Bath Village,13.067118040000000,-59.572857990000003,1
1041,ME-1P1004520,Bath Village,13.068837560000000,-59.569901940000001,1
1042,ME-1P1005182,Bath Village,13.070653630000001,-59.572758880000002,1
1043,ME-1Q2017847,Bath Village,13.070309849999999,-59.571001840000001,1
1044,ME-1U2001112,Bath Village,13.067024170000000,-59.568600289999999,1
1045,ME-1Q2017642,Bath Village,13.070777910000000,-59.572073160000002,1
1046,ME-1Q2017850,Bath Village,13.070243730000000,-59.571317579999999,1
1047,ME-1U2001221,Bath Village,13.065346140000001,-59.565987049999997,1
1048,ME-1Q2017779,Bath Village,13.070974140000001,-59.571413380000003,1
1049,ME-1Q2017864,Bath Village,13.069734430000000,-59.569399030000000,1
1050,ME-1W2000380,Bath Village,13.065114270000000,-59.566136210000003,1
1051,ME-1U2000965,Bath Village,13.067955939999999,-59.569470129999999,1
1052,ME-1U2001106,Bath Village,13.067700400000000,-59.568931870000000,1
1053,ME-1Q2017645,Bath Village,13.070387380000000,-59.572057649999998,1
1054,ME-1Q2017968,Bath Village,13.070440919999999,-59.571741789999997,1
1055,ME-1Q2017857,Bath Village,13.070126100000000,-59.570496140000003,1
1056,ME-1U2001682,Bath Village,13.067671480000000,-59.572359450000000,1
1057,ME-1P1004514,Bath Village,13.068429380000000,-59.568888139999999,1
1058,ME-1Q2021055,Bath Village,13.068421720000000,-59.569671600000000,1
1059,ME-1Q2017623,Bath Village,13.070007360000000,-59.572453809999999,1
1060,ME-1Q2017830,Bath Village,13.068602270000000,-59.567124520000000,1
1061,ME-1Q2017932,Bath Village,13.069239090000000,-59.566632409999997,1
1062,ME-1Q2017870,Bath Village,13.069968160000000,-59.570668040000001,1
1063,ME-1U2001219,Bath Village,13.065270180000001,-59.566413339999997,1
1064,ME-1U2001191,Bath Village,13.067187430000001,-59.572701139999999,1
1065,ME-1Q2017687,Bath Village,13.068313590000001,-59.566928689999997,1
1066,ME-1U2001342,Bath Village,13.069034820000001,-59.575267150000002,1
1067,ME-1U2001346,Bath Village,13.069565150000001,-59.575003490000000,1
1068,ME-1U2001336,Bath Village,13.068859900000000,-59.575021139999997,1
1069,ME-1U2001306,Bath Village,13.068901179999999,-59.576804600000003,1
1070,ME-1U2001193,Bath Village,13.067114940000000,-59.572819060000000,1
1071,ME-1U2001220,Bath Village,13.065146240000001,-59.566468350000001,1
1072,ME-1U2001674,Bath Village,13.067634379999999,-59.572359089999999,1
1073,ME-1U2001684,Bath Village,13.067746110000000,-59.572395069999999,1
1074,ME-1U2001216,Bath Village,13.067123069999999,-59.572703740000001,1
1075,ME-1U2001200,Bath Village,13.067555300000000,-59.574752770000003,1
1076,ME-1Q2017967,Bath Village,13.070291729999999,-59.571801160000000,1
1077,ME-1U2001198,Bath Village,13.067565780000001,-59.574865019999997,1
1078,ME-1U2001317,Bath Village,13.068859520000000,-59.575053629999999,1
1079,ME-1U2001319,Bath Village,13.069027620000000,-59.575034459999998,1
1080,ME-1U2001280,Bath Village,13.068917239999999,-59.576596369999997,1
1081,ME-1U2001571,Bath Village,13.067957620000000,-59.570060290000001,1
1082,ME-1U2001322,Bath Village,13.068860720000000,-59.574953770000000,1
1083,ME-1Q2017636,Bath Village,13.070100090000000,-59.573244449999997,1
1084,ME-1Q2017602,Bath Village,13.070304050000001,-59.574320100000001,1
1085,ME-1U2002047,Bath Village,13.068035240000000,-59.575141549999998,1
1086,ME-1U2001681,Bath Village,13.067714660000000,-59.572358129999998,1
1087,ME-1Q2021267,Bath Village,13.069254230000000,-59.577255569999998,1
1088,ME-1Q2021273,Bath Village,13.069544120000000,-59.577596079999999,1
1089,ME-1U2002259,Bath Village,13.066543279999999,-59.565145270000002,1
1090,ME-1U2002257,Bath Village,13.065678450000000,-59.566034119999998,1
1091,ME-1U2002260,Bath Village,13.065555809999999,-59.564965649999998,1
1092,ME-1Q2021567,Bath Village,13.069807200000000,-59.569125980000003,1
1093,ME-1U2001075,Bath Village,13.065606480000000,-59.566822920000000,1
1094,ME-1U2001377,Bath Village,13.067805740000001,-59.570167110000000,1
1095,ME-1U2001228,Bath Village,13.065090700000001,-59.566372469999997,1
1096,ME-1U2001324,Bath Village,13.069000310000000,-59.574962339999999,1
1097,ME-1Q2020928,Bath Village,13.066761570000001,-59.567294179999998,1
1098,ME-1Q2017919,Bath Village,13.068603030000000,-59.566827549999999,1
1099,ME-1U2001077,Bath Village,13.065718970000001,-59.566697150000003,1
1100,ME-1U2001129,Bath Village,13.068187840000000,-59.569083069999998,1
1101,ME-1U2001131,Bath Village,13.068517430000000,-59.569070650000000,1
1102,ME-1U2001136,Bath Village,13.068615820000000,-59.569121189999997,1
1103,ME-1U2001188,Bath Village,13.067584820000000,-59.574741840000002,1
1104,ME-1Q2017916,Bath Village,13.070170510000001,-59.565777689999997,1
1105,ME-1Q2017635,Bath Village,13.070080320000001,-59.573413219999999,1
1106,ME-1Q2021276,Bath Village,13.070127400000001,-59.577466540000003,1
1107,ME-1Q2021275,Bath Village,13.070298409999999,-59.577433659999997,1
1108,ME-1U2002253,Bath Village,13.065904200000000,-59.565068160000003,1
1109,ME-1U2002430,Bath Village,13.066162289999999,-59.567183710000002,1
1110,ME-1U2002425,Bath Village,13.066555090000000,-59.567712989999997,1
1111,ME-1Q2020924,Bath Village,13.069249290000000,-59.569808549999998,1
1112,ME-1Q2017671,Bath Village,13.069711939999999,-59.570779100000003,1
1113,ME-1Q2017764,Bath Village,13.067752590000000,-59.567085429999999,1
1114,ME-1Q2017911,Bath Village,13.068904310000001,-59.566325880000001,1
1115,ME-1Q2017768,Bath Village,13.070264190000000,-59.570678360000002,1
1116,ME-1Q2017937,Bath Village,13.069234650000000,-59.566365189999999,1
1117,ME-1U2001110,Bath Village,13.067026609999999,-59.568796470000002,1
1118,ME-1U2001124,Bath Village,13.068121830000001,-59.569361440000002,1
1119,ME-1U2001196,Bath Village,13.067221950000000,-59.572735389999998,1
1120,ME-1U2001332,Bath Village,13.069677140000000,-59.574635839999999,1
1121,ME-1Q2017616,Bath Village,13.069465449999999,-59.576196469999999,1
1122,ME-1Q2017619,Bath Village,13.069637230000000,-59.572891890000001,1
1123,ME-1Q2017639,Bath Village,13.070884890000000,-59.572025080000003,1
1124,ME-1Q2017686,Bath Village,13.068674059999999,-59.567097789999998,1
1125,ME-1Q2021285,Bath Village,13.069553680000000,-59.571894110000002,1
1126,ME-1Q2021265,Bath Village,13.069639100000000,-59.572103710000000,1
1127,ME-1U2002231,Bath Village,13.066198190000000,-59.567154660000000,1
1128,ME-1U2002422,Bath Village,13.066494770000000,-59.567817710000000,1
1129,ME-1Q2021807,Bath Village,13.066306660000000,-59.566606219999997,1
1130,ME-1U2002303,Bath Village,13.068666459999999,-59.575181340000000,1
1131,ME-1Q2018089,Bath Village,13.077733050000001,-59.564709319999999,1
1132,ME-1Q2020923,Bath Village,13.069645780000000,-59.570628300000003,1
1133,ME-1Q2017355,Bath Village,13.072928510000001,-59.563481570000000,1
1134,ME-1U2001950,Bath Village,13.067887570000000,-59.569725669999997,1
1135,ME-1U2001710,Bath Village,13.066885910000000,-59.568596630000002,1
